,ID,SerialNumber,ListYear,DateRecorded,Town,Address,AssessedValue,SaleAmount,SalesRatio,PropertyType,ResidentialType,NonUseCode,Remarks
402232,402233,100291,2010,03/28/2011 12:00:00 AM,New Britain,27 WOODBINE STREET,125790,196000.0,0.6417857,Residential,Single Family,,
402236,402237,100168,2010,01/03/2011 12:00:00 AM,New Britain,270-A2 BOOTH STREET,102970,159900.0,0.643965,Condo,,07,
402256,402257,100030,2010,10/21/2010 12:00:00 AM,New Britain,270 FAIRVIEW STREET,62580,70000.0,0.894,Commercial,,,
402332,402333,100378,2010,05/20/2011 12:00:00 AM,New Britain,277 BOOTH STREET,108290,157000.0,0.6897452,Residential,Single Family,,
402354,402355,100332,2010,04/27/2011 12:00:00 AM,New Britain,28 ANDREWS STREET,172550,95000.0,1.816316,Residential,Three Family,14,
402371,402372,100290,2010,03/25/2011 12:00:00 AM,New Britain,28 EVERETT STREET,96460,140000.0,0.6890000000000001,Residential,Single Family,,
402383,402384,100059,2010,11/05/2010 12:00:00 AM,New Britain,28 GREENWOOD STREET,119840,68211.0,1.7569009999999998,Residential,Three Family,14,
402496,402497,100025,2010,10/18/2010 12:00:00 AM,New Britain,282 TREMONT STREET,102270,60000.0,1.7045,Residential,Single Family,14,
402497,402498,100474,2010,07/13/2011 12:00:00 AM,New Britain,282 TREMONT STREET,102270,159900.0,0.6395871999999999,Residential,Single Family,,
402520,402521,100405,2010,06/06/2011 12:00:00 AM,New Britain,286 GLEN STREET,99120,129843.0,0.7633835,Residential,Single Family,18,
402526,402527,100006,2010,10/01/2010 12:00:00 AM,New Britain,287 BATTERSON DRIVE,151200,160000.0,0.945,Residential,Single Family,14,
402557,402558,100422,2010,06/10/2011 12:00:00 AM,New Britain,289 CLINTON STREET,145740,168000.0,0.8675,Residential,Two Family,,
402572,402573,100349,2010,05/02/2011 12:00:00 AM,New Britain,29 BUELL STREET,161420,150000.0,1.076133,Residential,Three Family,,
402606,402607,100063,2010,11/12/2010 12:00:00 AM,New Britain,29 HOMESTEAD AVE,154910,109000.0,1.421193,Residential,Three Family,14,
402627,402628,100166,2010,01/03/2011 12:00:00 AM,New Britain,29 MILTON STREET,96040,130360.0,0.7367291,Residential,Single Family,,
402633,402634,100215,2010,02/03/2011 12:00:00 AM,New Britain,29 OLIVE STREET,135950,114000.0,1.192544,Residential,Three Family,25,
402651,402652,100323,2010,04/20/2011 12:00:00 AM,New Britain,29 TREMONT STREET,106750,45000.0,2.3722220000000003,Residential,Two Family,25,
402702,402703,100058,2010,11/05/2010 12:00:00 AM,New Britain,293 ALEXANDER ROAD,113330,129900.0,0.8724403000000001,Residential,Single Family,,
402725,402726,100226,2010,02/10/2011 12:00:00 AM,New Britain,295 CHESTNUT STREET,187040,82000.0,2.280976,Apartments,,25,
402742,402743,100217,2010,02/07/2011 12:00:00 AM,New Britain,296 CHAPMAN STREET,173810,140000.0,1.2415,Residential,Four Family,14,
402760,402761,100430,2010,06/15/2011 12:00:00 AM,New Britain,297 LINWOOD STREET,145880,140000.0,1.042,Residential,Two Family,25,
402792,402793,100153,2010,12/29/2010 12:00:00 AM,New Britain,3 KELSEY STREET,135870,65000.0,2.0903080000000003,Residential,Three Family,14,
402796,402797,100485,2010,07/18/2011 12:00:00 AM,New Britain,3 NEW HAMPSHIRE DRIVE,128660,149900.0,0.8583055,Residential,Two Family,,
402854,402855,100438,2010,06/21/2011 12:00:00 AM,New Britain,30 HARRISON STREET,175280,165000.0,1.062303,Residential,Two Family,25,
402863,402864,100394,2010,05/26/2011 12:00:00 AM,New Britain,30 MANSFIELD AVE,85960,76500.0,1.12366,Residential,Single Family,14,
402866,402867,100371,2010,05/18/2011 12:00:00 AM,New Britain,30 MAPLEHURST AVE,109970,140000.0,0.7855,Residential,Single Family,,
402880,402881,100255,2010,03/01/2011 12:00:00 AM,New Britain,30 NORDEN STREET,166040,185000.0,0.8975135000000001,Residential,Three Family,,
402924,402925,100103,2010,11/30/2010 12:00:00 AM,New Britain,302 ALLEN STREET,136640,91900.0,1.486834,Residential,Three Family,14,
402957,402958,100354,2010,05/06/2011 12:00:00 AM,New Britain,306 CHESTNUT STREET,159530,135000.0,1.181704,Residential,Two Family,18,
402976,402976,100416,2010,06/09/2011 12:00:00 AM,New Britain,308 STREETANLEY STREET,156380,210000.0,0.7446666999999999,Residential,Two Family,,
402985,402985,100360,2010,05/11/2011 12:00:00 AM,New Britain,309 MAPLE STREET,119280,25000.0,4.7712,Residential,Two Family,14,
403009,403009,100315,2010,04/15/2011 12:00:00 AM,New Britain,31 CONNERTON STREET,148260,32500.0,4.561846,Residential,Four Family,14,
403034,403034,100216,2010,02/07/2011 12:00:00 AM,New Britain,31 GREENWOOD STREET,139020,55000.0,2.527636,Residential,Three Family,25,
403061,403061,100395,2010,05/27/2011 12:00:00 AM,New Britain,31 RIDGEWOOD STREET,109340,144900.0,0.7545894000000001,Residential,Single Family,,
403076,403076,100302,2010,04/06/2011 12:00:00 AM,New Britain,31 WHITMAN STREET,138950,159900.0,0.8689806000000001,Residential,Single Family,,
403093,403093,100045,2010,10/29/2010 12:00:00 AM,New Britain,310 ROXBURY ROAD,114310,158000.0,0.723481,Residential,Single Family,,
403143,403144,100138,2010,12/17/2010 12:00:00 AM,New Britain,315 SOUTH STREET,1167530,1725000.0,0.676829,Industrial,,,
403161,403162,100283,2010,03/21/2011 12:00:00 AM,New Britain,32 & 34 HOMESTEAD AVE,166880,130000.0,1.283692,Residential,Two Family,14,
403173,403174,100056,2010,11/04/2010 12:00:00 AM,New Britain,32 BUELL STREET,170940,110000.0,1.554,Residential,Three Family,25,
403179,403180,100427,2010,06/14/2011 12:00:00 AM,New Britain,32 EVERETT STREET,108150,116695.0,0.9267749,Residential,Single Family,14,
403255,403256,100049,2010,11/01/2010 12:00:00 AM,New Britain,322 MCCLINTOCK STREET,131320,140000.0,0.938,Residential,Single Family,,
403275,403276,100486,2010,07/18/2011 12:00:00 AM,New Britain,325 MONROE STREET,102690,100000.0,1.0269,Residential,Single Family,15,
403286,403287,100288,2010,03/24/2011 12:00:00 AM,New Britain,327 CLINTON STREET,182140,195000.0,0.9340513,Residential,Two Family,,
403288,403289,100260,2010,03/07/2011 12:00:00 AM,New Britain,327 EDDY GLOVER BLVD,112630,135000.0,0.8342963,Residential,Single Family,,
403309,403310,100021,2010,10/15/2010 12:00:00 AM,New Britain,329 PAUL MANAFORT DRIVE,3072930,4300000.0,0.7146349,Commercial,,,
403356,403357,100122,2010,12/08/2010 12:00:00 AM,New Britain,33 JOHN STREET,1948030,1900000.0,1.025279,Industrial,,01,
403363,403364,100417,2010,06/09/2011 12:00:00 AM,New Britain,33 MOHAWK STREET,129710,152000.0,0.8533553,Residential,Single Family,,
403392,403393,100269,2010,03/14/2011 12:00:00 AM,New Britain,33 YORK ROAD,162470,150000.0,1.083133,Residential,Single Family,25,
403396,403397,100026,2010,10/19/2010 12:00:00 AM,New Britain,330 FRANCIS STREET,184450,220000.0,0.8384091,Residential,Single Family,,
403454,403455,100286,2010,03/24/2011 12:00:00 AM,New Britain,34 ACTON STREET,120960,135000.0,0.8959999999999999,Residential,Single Family,,
403458,403459,100331,2010,04/27/2011 12:00:00 AM,New Britain,34 BIRDSEYE STREET,119490,123000.0,0.9714634,Residential,Single Family,,
403481,403482,100051,2010,11/01/2010 12:00:00 AM,New Britain,34 HARRISON STREET,194670,210000.0,0.927,Residential,Three Family,,
403503,403504,100174,2010,01/04/2011 12:00:00 AM,New Britain,34 MILLER STREET,94150,100000.0,0.9415,Residential,Single Family,,
403516,403517,100366,2010,05/16/2011 12:00:00 AM,New Britain,34 OSGOOD AVE,116130,140000.0,0.8295,Residential,Single Family,,
403531,403532,100374,2010,05/19/2011 12:00:00 AM,New Britain,34 SILVER STREET,132860,58500.0,2.271111,Apartments,,08,
403532,403533,100375,2010,05/19/2011 12:00:00 AM,New Britain,34 SILVER STREET,132860,6500.0,20.44,Apartments,,08,
403533,403534,100376,2010,05/19/2011 12:00:00 AM,New Britain,34 SILVER STREET,132860,65000.0,2.044,Apartments,,25,
403535,403536,100181,2010,01/10/2011 12:00:00 AM,New Britain,34 SUNNYSLOPE DRIVE,105980,133000.0,0.7968420999999999,Residential,Single Family,,
403536,403537,100429,2010,06/15/2011 12:00:00 AM,New Britain,34 TULIP STREET,118090,159900.0,0.7385241,Residential,Single Family,,
403556,403557,100412,2010,06/08/2011 12:00:00 AM,New Britain,341 OAK STREET,139160,135000.0,1.030815,Residential,Two Family,25,
403557,403558,100258,2010,03/03/2011 12:00:00 AM,New Britain,341 SOUTH MAIN STREET,141470,285000.0,0.496386,Commercial,,,
403586,403587,100179,2010,01/06/2011 12:00:00 AM,New Britain,346 BARBOUR ROAD,129710,170000.0,0.763,Residential,Single Family,,
403600,403601,100170,2010,01/03/2011 12:00:00 AM,New Britain,347 HIGH STREET,169470,130000.0,1.303615,Apartments,,25,
403621,403622,100091,2010,11/24/2010 12:00:00 AM,New Britain,35 ADELE ROAD,129360,175000.0,0.7392,Residential,Single Family,,
403694,403695,100211,2010,02/01/2011 12:00:00 AM,New Britain,35 PARK PLACE,177170,250000.0,0.70868,Residential,Single Family,16,
403700,403701,100357,2010,05/09/2011 12:00:00 AM,New Britain,35 SCHULTZ STREET,33810,28000.0,1.2075,Vacant Land,,,
403719,403719,100271,2010,03/14/2011 12:00:00 AM,New Britain,350 CHERRY STREET,150220,65000.0,2.311077,Residential,Two Family,14,
403720,403720,100457,2010,06/30/2011 12:00:00 AM,New Britain,350 CHERRY STREET,150220,106000.0,1.41717,Residential,Two Family,25,
403725,403725,100055,2010,11/03/2010 12:00:00 AM,New Britain,350 WASHINGTON STREET,200760,250000.0,0.80304,Apartments,,,
403727,403727,100250,2010,02/28/2011 12:00:00 AM,New Britain,351 BURRITT STREET,131600,50000.0,2.6319999999999997,Commercial,,25,
403748,403748,100020,2010,10/15/2010 12:00:00 AM,New Britain,354 SOUTH MAIN STREET,120330,39500.0,3.046329,Residential,Two Family,14,
403759,403759,100054,2010,11/03/2010 12:00:00 AM,New Britain,356 CHESTNUT STREET,125930,233000.0,0.5404720999999999,Residential,Three Family,,
403767,403767,100064,2010,11/12/2010 12:00:00 AM,New Britain,358 COMMONWEALTH AVE,123620,140000.0,0.883,Residential,Single Family,,
403790,403790,100414,2010,06/08/2011 12:00:00 AM,New Britain,36 BRADY AVE,164850,212500.0,0.7757647,Residential,Single Family,07,
403804,403804,100340,2010,04/29/2011 12:00:00 AM,New Britain,36 GILBERT STREET,81480,22000.0,3.703636,Residential,Single Family,25,
403805,403805,100199,2010,01/25/2011 12:00:00 AM,New Britain,36 HAZELMERE ROAD,149590,160000.0,0.9349375,Residential,Single Family,01,
403853,403854,100379,2010,05/20/2011 12:00:00 AM,New Britain,360 RESERVOIR ROAD,132300,158000.0,0.8373417999999999,Residential,Single Family,,
403866,403867,100213,2010,02/01/2011 12:00:00 AM,New Britain,363 EDDY GLOVER BLVD,143360,170000.0,0.8432940999999999,Residential,Single Family,,
403886,403887,100303,2010,04/06/2011 12:00:00 AM,New Britain,368 ARCH STREET,122080,34901.0,3.497894,Residential,Three Family,14,
403899,403900,100351,2010,05/03/2011 12:00:00 AM,New Britain,369 EAST STREET,92680,80000.0,1.1585,Residential,Single Family,25,
403922,403923,100298,2010,03/31/2011 12:00:00 AM,New Britain,37 CRESCENT AVE,113540,119500.0,0.9501255,Residential,Single Family,,
403940,403941,100467,2010,07/01/2011 12:00:00 AM,New Britain,37 HIGHLAND TERR,113470,90000.0,1.2607780000000002,Residential,Single Family,01,
403956,403957,100492,2010,07/20/2011 12:00:00 AM,New Britain,37 LEDGECREST AVE,110740,120400.0,0.9197674000000001,Residential,Single Family,,
404010,404010,100115,2010,12/03/2010 12:00:00 AM,New Britain,371 BROAD STREET,138950,55900.0,2.485689,Residential,Three Family,14,
404027,404027,100028,2010,10/19/2010 12:00:00 AM,New Britain,375 BROAD STREET,189630,210000.0,0.903,Residential,Three Family,,
404028,404028,100013,2010,10/08/2010 12:00:00 AM,New Britain,375 COMMONWEALTH AVE,119980,66000.0,1.817879,Residential,Two Family,08,
404029,404029,100014,2010,10/08/2010 12:00:00 AM,New Britain,375 COMMONWEALTH AVE,119980,66000.0,1.817879,Residential,Two Family,08,
404043,404043,100095,2010,11/29/2010 12:00:00 AM,New Britain,377 BURRITT STREET,128450,139900.0,0.9181558000000001,Residential,Single Family,,
404046,404046,100161,2010,12/30/2010 12:00:00 AM,New Britain,377 LEWIS ROAD,120050,24000.0,5.002083,Residential,Single Family,08,
404047,404047,100162,2010,12/30/2010 12:00:00 AM,New Britain,377 LEWIS ROAD,120050,24000.0,5.002083,Residential,Single Family,08,
404048,404048,100163,2010,12/30/2010 12:00:00 AM,New Britain,377 LEWIS ROAD,120050,24000.0,5.002083,Residential,Single Family,08,
404049,404049,100164,2010,12/30/2010 12:00:00 AM,New Britain,377 LEWIS ROAD,120050,8000.0,15.00625,Residential,Single Family,08,
404050,404050,100316,2010,04/15/2011 12:00:00 AM,New Britain,377 LEWIS ROAD,120050,172450.0,0.6961438,Residential,Single Family,,
404056,404056,100053,2010,11/03/2010 12:00:00 AM,New Britain,378 EAST STREET,116970,58000.0,2.016724,Residential,Three Family,14,
404064,404064,100426,2010,06/14/2011 12:00:00 AM,New Britain,379 EAST STREET,153790,55500.0,2.770991,Residential,Three Family,14,
404088,404088,100094,2010,11/24/2010 12:00:00 AM,New Britain,38 HILLCREST AVE,161560,180000.0,0.8975556,Residential,Two Family,,
404125,404125,100081,2010,11/18/2010 12:00:00 AM,New Britain,38 WHITMAN STREET,98910,134630.0,0.7346802,Residential,Single Family,14,
404140,404140,100159,2010,12/30/2010 12:00:00 AM,New Britain,381 BURRITT STREET,173250,178000.0,0.9733146,Residential,Three Family,,
404144,404144,100009,2010,10/04/2010 12:00:00 AM,New Britain,381 ELLIS STREET,151760,189900.0,0.7991575,Residential,Two Family,,
404146,404146,100307,2010,04/11/2011 12:00:00 AM,New Britain,383 CLINTON STREET,122290,98000.0,1.247857,Residential,Single Family,25,
404175,404175,100308,2010,04/11/2011 12:00:00 AM,New Britain,39 ALEXANDER ROAD,101640,84150.0,1.207843,Residential,Single Family,15,
404221,404222,100353,2010,05/05/2011 12:00:00 AM,New Britain,39 MAPLEHURST AVE,139230,122000.0,1.14123,Residential,Two Family,25,
404324,404324,100120,2010,12/08/2010 12:00:00 AM,New Britain,40 ALDEN STREET,109270,147000.0,0.7433333000000001,Residential,Single Family,,
404376,404376,100342,2010,04/29/2011 12:00:00 AM,New Britain,40 MAGNOLIA STREET,122360,110000.0,1.112364,Residential,Two Family,25,
404417,404416,100476,2010,07/14/2011 12:00:00 AM,New Britain,400 SOUTH STREET,109060,130000.0,0.8389230999999999,Residential,Single Family,,
404443,404442,100092,2010,11/24/2010 12:00:00 AM,New Britain,404 CLINTON STREET,114870,154500.0,0.7434951,Residential,Two Family,,
404452,404453,100460,2010,06/30/2011 12:00:00 AM,New Britain,406 PARK STREET,150290,75000.0,2.0038669999999996,Residential,Three Family,14,
404503,404504,100110,2010,12/01/2010 12:00:00 AM,New Britain,41 LESTER STREET,93030,168000.0,0.55375,Residential,Single Family,,
404522,404523,100186,2010,01/14/2011 12:00:00 AM,New Britain,41 PLEASANT STREET,57680,75000.0,0.7690667,Commercial,,,
404524,404525,100279,2010,03/16/2011 12:00:00 AM,New Britain,41 ROBERTS STREET,150220,160000.0,0.938875,Residential,Two Family,,
404529,404530,100204,2010,01/28/2011 12:00:00 AM,New Britain,41 SYLVAN ROAD,149170,230000.0,0.6485652,Residential,Single Family,,
404532,404533,100167,2010,01/03/2011 12:00:00 AM,New Britain,41 TRINITY STREET,153230,99000.0,1.547778,Residential,Three Family,14,
404557,404558,100325,2010,04/20/2011 12:00:00 AM,New Britain,410-8J FARMINGTON AVE,94360,138000.0,0.6837681,Condo,,,
404621,404622,100364,2010,05/13/2011 12:00:00 AM,New Britain,413 CHESTNUT STREET,100590,122900.0,0.8184703000000001,Residential,Single Family,,
404657,404658,100444,2010,06/27/2011 12:00:00 AM,New Britain,419 LINCOLN STREET,135520,217000.0,0.6245161,Residential,Single Family,,
404661,404662,100073,2010,11/17/2010 12:00:00 AM,New Britain,42 BEAVER STREET,112350,121000.0,0.9285124,Residential,Single Family,,
404674,404675,100339,2010,04/28/2011 12:00:00 AM,New Britain,42 CONNERTON STREET,239190,47700.0,5.014465,Apartments,,14,
404735,404736,100404,2010,06/03/2011 12:00:00 AM,New Britain,421-1D ALLEN STREET,60620,63673.0,0.9520519000000001,Condo,,14,
404785,404786,100441,2010,06/23/2011 12:00:00 AM,New Britain,424 LINCOLN STREET,134470,160000.0,0.8404375,Residential,Single Family,,
404794,404795,100156,2010,12/29/2010 12:00:00 AM,New Britain,426-3B FARMINGTON AVE,87990,148000.0,0.594527,Condo,,,
404795,404796,100428,2010,06/14/2011 12:00:00 AM,New Britain,426-3D FARMINGTON AVE,87780,13000.0,6.752308,Condo,,01,
404876,404876,100504,2010,07/28/2011 12:00:00 AM,New Britain,43 LEDGECREST AVE,89250,105000.0,0.85,Residential,Single Family,,
404883,404883,100477,2010,07/14/2011 12:00:00 AM,New Britain,43 LYMAN STREET,151550,26000.0,5.8288459999999995,Residential,Three Family,08,
404907,404907,100057,2010,11/04/2010 12:00:00 AM,New Britain,43 WOODLAND STREET,153860,176300.0,0.872717,Residential,Three Family,,
404912,404912,100084,2010,11/19/2010 12:00:00 AM,New Britain,432 MCCLINTOCK STREET,118370,70000.0,1.6909999999999998,Residential,Single Family,08,
404913,404913,100085,2010,11/19/2010 12:00:00 AM,New Britain,432 MCCLINTOCK STREET,118370,30000.0,3.945667,Residential,Two Family,08,
404920,404920,100483,2010,07/18/2011 12:00:00 AM,New Britain,435 GLEN STREET,105770,60500.0,1.748264,Residential,Single Family,25,
404950,404950,100128,2010,12/13/2010 12:00:00 AM,New Britain,44 BEDFORD STREET,105980,157000.0,0.6750318000000001,Residential,Single Family,,
404975,404976,100243,2010,02/23/2011 12:00:00 AM,New Britain,44 DEWEY STREET,121940,45000.0,2.709778,Residential,Three Family,14,
404994,404995,100146,2010,12/22/2010 12:00:00 AM,New Britain,44 GREENWOOD STREET,123270,147500.0,0.8357288,Residential,Single Family,15,
404997,404998,100080,2010,11/18/2010 12:00:00 AM,New Britain,44 HIGHRIDGE ROAD,103810,106000.0,0.9793396000000001,Residential,Single Family,18,
404998,404999,100344,2010,04/29/2011 12:00:00 AM,New Britain,44 HIGHRIDGE ROAD,103810,108000.0,0.9612037,Residential,Single Family,01,
405041,405042,100359,2010,05/11/2011 12:00:00 AM,New Britain,44 YEATON STREET,131390,220000.0,0.5972273,Residential,Single Family,,
405115,405115,100182,2010,01/10/2011 12:00:00 AM,New Britain,45 BIRCH HILL DRIVE,155470,182500.0,0.8518904,Residential,Single Family,,
405140,405140,100478,2010,07/14/2011 12:00:00 AM,New Britain,45 HENRY STREET,147280,101000.0,1.458218,Residential,Two Family,25,
405142,405142,100142,2010,12/21/2010 12:00:00 AM,New Britain,45 JACKSON STREET,134260,186510.0,0.7198542,Residential,Single Family,18,
405143,405143,100314,2010,04/14/2011 12:00:00 AM,New Britain,45 JACKSON STREET,134260,160000.0,0.839125,Residential,Single Family,14,
405230,405230,100251,2010,02/28/2011 12:00:00 AM,New Britain,457 HART STREET,132580,169900.0,0.7803414000000001,Residential,Single Family,,
405244,405245,100121,2010,12/08/2010 12:00:00 AM,New Britain,46 CARLSON STREET,157360,155000.0,1.015226,Residential,Three Family,25,
405261,405262,100197,2010,01/24/2011 12:00:00 AM,New Britain,46 JOAN ROAD,130200,175000.0,0.7440000000000001,Residential,Single Family,,
405265,405266,100145,2010,12/22/2010 12:00:00 AM,New Britain,46 JUBILEE STREET,134750,179900.0,0.7490272,Residential,Two Family,,
405280,405281,100482,2010,07/18/2011 12:00:00 AM,New Britain,46 NANCY ROAD,93730,90000.0,1.041444,Residential,Single Family,25,
405289,405290,100454,2010,06/29/2011 12:00:00 AM,New Britain,46 RICHMOND AVE,131670,109000.0,1.207982,Residential,Two Family,14,
405326,405327,100407,2010,06/06/2011 12:00:00 AM,New Britain,462 CHURCH STREET,167510,90000.0,1.8612220000000002,Residential,Three Family,25,
405355,405356,100136,2010,12/16/2010 12:00:00 AM,New Britain,47-B KONSTIN PLACE,118510,149000.0,0.7953690999999999,Condo,,,
